Chapter,PDF Page,Mark Number On Page,PDF X,PDF Y,Raster X,Raster Y,Bounding Box,Glyph Method,Vector Method,Raster Method,Raster Strict,Raster Broad,Confidence,Review Status,Text Type,Text ID,Shloka Number,Charan Number,Associated Word,Following Conjunct,First Consonant,Dvitva Candidate,Exception Status,Glyph Font,Glyph Color,Source Details,Dvitva Rule,Mapping Confidence,Dvitva Result,Anusvara Present,Anusvara Position,Anusvara Following Sound,Anusvara Guide Output,Anusvara Source,Anunasika Present
9,5,52,106.47,392.76,591.5,2182.0,"[105.12, 390.42, 107.82, 395.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [105.33879852294922, 390.6631774902344, 107.30750274658203, 394.8360595703125]}, {""bbox_px"": [584, 2169, 599, 2195], ""area"": 198}, {""bbox_px"": [584, 2169, 599, 2195], ""area"": 202}]",,,,,,,,,
9,5,53,134.91,392.76,749.5,2182.0,"[133.56, 390.42, 136.26, 395.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [133.7406005859375, 390.6631774902344, 135.70919799804688, 394.8360595703125]}, {""bbox_px"": [742, 2169, 757, 2195], ""area"": 200}, {""bbox_px"": [742, 2169, 757, 2195], ""area"": 200}]",,,,,,,,,
9,5,54,152.37,392.76,846.5,2182.0,"[151.02, 390.42, 153.72, 395.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [151.1549072265625, 390.6631774902344, 153.12359619140625, 394.8360595703125]}, {""bbox_px"": [839, 2169, 853, 2195], ""area"": 153}, {""bbox_px"": [839, 2169, 854, 2195], ""area"": 202}]",,,,,,,,,
9,5,55,173.52,392.76,964.0,2182.0,"[172.26, 390.42, 174.78, 395.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [172.3697052001953, 390.6631774902344, 174.33839416503906, 394.8360595703125]}, {""bbox_px"": [957, 2169, 971, 2195], ""area"": 156}, {""bbox_px"": [957, 2169, 971, 2195], ""area"": 156}]",,,,,,,,,
9,5,56,228.87,392.76,1271.5,2182.0,"[227.52, 390.42, 230.22, 395.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [227.70370483398438, 390.6631774902344, 229.67230224609375, 394.8360595703125]}, {""bbox_px"": [1264, 2169, 1279, 2195], ""area"": 200}, {""bbox_px"": [1264, 2169, 1279, 2195], ""area"": 200}]",,,,,,,,,
9,5,57,238.32,392.76,1324.0,2182.0,"[237.06, 390.42, 239.58, 395.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [237.1759033203125, 390.6631774902344, 239.1446075439453, 394.8360595703125]}, {""bbox_px"": [1317, 2169, 1331, 2195], ""area"": 155}, {""bbox_px"": [1317, 2169, 1331, 2195], ""area"": 156}]",,,,,,,,,
9,5,58,265.05,392.76,1472.5,2182.0,"[263.7, 390.42, 266.4, 395.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [263.9327087402344, 390.6631774902344, 265.9013977050781, 394.8360595703125]}, {""bbox_px"": [1466, 2169, 1480, 2195], ""area"": 153}, {""bbox_px"": [1465, 2169, 1480, 2195], ""area"": 203}]",,,,,,,,,
9,5,59,334.44,393.21,1858.0,2184.5,"[333.18, 390.78, 335.7, 395.64]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [333.2543029785156, 391.1402587890625, 335.222900390625, 395.31317138671875]}, {""bbox_px"": [1851, 2171, 1865, 2198], ""area"": 154}, {""bbox_px"": [1851, 2171, 1865, 2198], ""area"": 179}]",,,,,,,,,
9,5,60,192.15,409.23,1067.5,2273.5,"[190.8, 406.8, 193.5, 411.66]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [191.0417938232422, 407.160888671875, 193.010498046875, 411.33367919921875]}, {""bbox_px"": [1061, 2260, 1075, 2287], ""area"": 154}, {""bbox_px"": [1060, 2260, 1075, 2287], ""area"": 203}]",,,,,,,,,
9,5,61,112.68,409.32,626.0,2274.0,"[111.42, 406.98, 113.94, 411.66]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [111.5115966796875, 407.26629638671875, 113.4802017211914, 411.4391784667969]}, {""bbox_px"": [619, 2261, 633, 2287], ""area"": 155}, {""bbox_px"": [619, 2261, 633, 2287], ""area"": 156}]",,,,,,,,,
9,5,62,291.24,410.4,1618.0,2280.0,"[289.98, 408.6, 292.5, 412.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [290.0581970214844, 408.845458984375, 292.0268859863281, 411.9612731933594]}, {""bbox_px"": [1611, 2270, 1625, 2290], ""area"": 120}, {""bbox_px"": [1611, 2270, 1625, 2290], ""area"": 136}]",,,,,,,,,
9,5,63,203.22,430.2,1129.0,2390.0,"[201.96, 427.86, 204.48, 432.54]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [202.05380249023438, 428.138671875, 204.0225067138672, 432.31146240234375]}, {""bbox_px"": [1122, 2377, 1136, 2403], ""area"": 156}, {""bbox_px"": [1122, 2377, 1136, 2403], ""area"": 156}]",,,,,,,,,
9,5,64,232.11,430.2,1289.5,2390.0,"[230.76, 427.86, 233.46, 432.54]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH09-P005-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [230.89520263671875, 428.09295654296875, 232.86390686035156, 432.265869140625]}, {""bbox_px"": [1282, 2377, 1296, 2403], ""area"": 154}, {""bbox_px"": [1282, 2377, 1297, 2403], ""area"": 202}]",,,,,,,,,
9,6,1,-29.099,33.062,-161.7,183.7,"[-36.332, 29.496, -21.866, 36.627]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-36.33190155029297, 29.495849609375, -21.8656005859375, 36.62725830078125], ""single_stroke"": true}]",,,,,,,,,
9,6,2,-46.965,38.318,-260.9,212.9,"[-54.198, 34.752, -39.731, 41.883]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-54.197898864746094, 34.75189208984375, -39.73149871826172, 41.88330078125], ""single_stroke"": true}]",,,,,,,,,
9,6,3,226.26,369.45,1257.0,2052.5,"[225.18, 368.1, 227.34, 370.8]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1251, 2045, 1263, 2060], ""area"": 36}]",,,,,,,,,
9,6,4,223.92,383.85,1244.0,2132.5,"[223.38, 383.04, 224.46, 384.66]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1241, 2128, 1247, 2135], ""area"": 18}, {""bbox_px"": [1241, 2128, 1247, 2137], ""area"": 22}]",,,,,,,,,
9,6,5,181.98,421.56,1011.0,2342.0,"[178.92, 419.58, 185.04, 423.54]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1008, 2331, 1028, 2353], ""area"": 40}, {""bbox_px"": [994, 2331, 1028, 2353], ""area"": 84}]",,,,,,,,,
9,6,6,172.62,423.72,959.0,2354.0,"[169.92, 420.66, 175.32, 426.78]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [968, 2359, 974, 2371], ""area"": 40}, {""bbox_px"": [944, 2337, 968, 2347], ""area"": 56}, {""bbox_px"": [944, 2353, 974, 2371], ""area"": 56}]",,,,,,,,,
9,6,7,180.54,432.72,1003.0,2404.0,"[178.92, 431.64, 182.16, 433.8]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1010, 2400, 1012, 2410], ""area"": 20}, {""bbox_px"": [994, 2398, 1012, 2410], ""area"": 48}]",,,,,,,,,
9,6,8,169.74,447.48,943.0,2486.0,"[169.56, 446.76, 169.92, 448.2]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [942, 2482, 944, 2490], ""area"": 16}]",,,,,,,,,
9,6,9,175.86,460.26,977.0,2557.0,"[173.88, 458.1, 177.84, 462.42]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [966, 2545, 988, 2569], ""area"": 64}, {""bbox_px"": [966, 2545, 988, 2569], ""area"": 64}]",,,,,,,,,
9,6,10,378.0,462.24,2100.0,2568.0,"[376.92, 459.0, 379.08, 465.48]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [2094, 2550, 2106, 2586], ""area"": 184}, {""bbox_px"": [2094, 2550, 2106, 2586], ""area"": 190}]",,,,,,,,,
9,6,11,81.9,474.3,455.0,2635.0,"[81.36, 473.4, 82.44, 475.2]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [452, 2630, 456, 2640], ""area"": 24}, {""bbox_px"": [452, 2630, 458, 2640], ""area"": 40}]",,,,,,,,,
9,6,12,89.1,475.38,495.0,2641.0,"[88.38, 471.24, 89.82, 479.52]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [491, 2618, 499, 2632], ""area"": 60}, {""bbox_px"": [493, 2656, 497, 2664], ""area"": 28}]",,,,,,,,,
9,6,13,72.72,482.04,404.0,2678.0,"[71.28, 480.24, 74.16, 483.84]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [396, 2668, 412, 2688], ""area"": 80}]",,,,,,,,,
9,6,14,76.77,487.44,426.5,2708.0,"[69.84, 484.92, 83.7, 489.96]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [446, 2694, 465, 2702], ""area"": 110}, {""bbox_px"": [388, 2694, 465, 2722], ""area"": 366}]",,,,,,,,,
9,6,15,187.92,494.1,1044.0,2745.0,"[186.84, 492.3, 189.0, 495.9]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH09-P006-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [187.07530212402344, 492.6259765625, 188.49740600585938, 495.64056396484375]}, {""bbox_px"": [1039, 2735, 1050, 2755], ""area"": 132}, {""bbox_px"": [1038, 2735, 1050, 2755], ""area"": 150}]",,,,,,,,,
9,6,16,281.07,494.1,1561.5,2745.0,"[280.08, 492.3, 282.06, 495.9]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH09-P006-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [280.21319580078125, 492.6860656738281, 281.6354064941406, 495.7004699707031]}, {""bbox_px"": [1556, 2736, 1567, 2755], ""area"": 114}, {""bbox_px"": [1556, 2735, 1567, 2755], ""area"": 133}]",,,,,,,,,
9,6,17,82.53,501.12,458.5,2784.0,"[81.0, 499.86, 84.06, 502.38]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [450, 2777, 461, 2787], ""area"": 38}, {""bbox_px"": [450, 2777, 467, 2791], ""area"": 58}]",,,,,,,,,
9,6,18,66.06,508.14,367.0,2823.0,"[65.34, 507.42, 66.78, 508.86]",no,no,yes,yes,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [363, 2819, 371, 2827], ""area"": 40}]",,,,,,,,,
9,6,19,214.65,509.4,1192.5,2830.0,"[213.66, 507.6, 215.64, 511.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH09-P006-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [213.73480224609375, 507.90325927734375, 215.15699768066406, 510.91766357421875]}, {""bbox_px"": [1187, 2820, 1198, 2840], ""area"": 116}, {""bbox_px"": [1187, 2820, 1198, 2840], ""area"": 135}]",,,,,,,,,
9,6,20,250.56,509.4,1392.0,2830.0,"[249.48, 507.6, 251.64, 511.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH09-P006-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [249.64239501953125, 507.93817138671875, 251.06460571289062, 510.9527587890625]}, {""bbox_px"": [1386, 2820, 1397, 2840], ""area"": 133}, {""bbox_px"": [1386, 2820, 1398, 2840], ""area"": 152}]",,,,,,,,,
9,6,21,276.66,509.4,1537.0,2830.0,"[275.58, 507.6, 277.74, 511.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH09-P006-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [275.7662048339844, 507.9233703613281, 277.1883850097656, 510.9380798339844]}, {""bbox_px"": [1531, 2820, 1543, 2840], ""area"": 151}, {""bbox_px"": [1531, 2820, 1543, 2840], ""area"": 152}]",,,,,,,,,
9,6,22,273.33,557.01,1518.5,3094.5,"[273.24, 554.58, 273.42, 559.44]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1518, 3081, 1519, 3108], ""area"": 27}]",,,,,,,,,
9,6,23,301.95,557.82,1677.5,3099.0,"[301.86, 556.56, 302.04, 559.08]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1677, 3092, 1678, 3106], ""area"": 14}]",,,,,,,,,
9,6,24,324.45,558.27,1802.5,3101.5,"[324.36, 557.1, 324.54, 559.44]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1802, 3095, 1803, 3108], ""area"": 13}]",,,,,,,,,
9,6,25,248.49,558.36,1380.5,3102.0,"[247.5, 557.1, 249.48, 559.62]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1375, 3095, 1386, 3109], ""area"": 25}]",,,,,,,,,
9,6,26,282.87,558.36,1571.5,3102.0,"[282.78, 557.28, 282.96, 559.44]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH09-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1571, 3096, 1572, 3108], ""area"": 12}]",,,,,,,,,
10,1,1,-29.099,33.062,-161.7,183.7,"[-36.332, 29.496, -21.866, 36.627]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH10-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-36.33190155029297, 29.495849609375, -21.8656005859375, 36.62725830078125], ""single_stroke"": true}]",,,,,,,,,
10,1,2,-46.965,38.318,-260.9,212.9,"[-54.198, 34.752, -39.731, 41.883]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH10-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-54.197898864746094, 34.75189208984375, -39.73149871826172, 41.88330078125], ""single_stroke"": true}]",,,,,,,,,
10,1,3,89.1,48.78,495.0,271.0,"[85.68, 45.36, 92.52, 52.2]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH10-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [476, 275, 512, 290], ""area"": 196}, {""bbox_px"": [482, 252, 491, 261], ""area"": 39}, {""bbox_px"": [476, 275, 514, 290], ""area"": 200}]",,,,,,,,,
10,1,4,207.9,78.12,1155.0,434.0,"[206.82, 77.22, 208.98, 79.02]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH10-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1149, 429, 1161, 439], ""area"": 44}, {""bbox_px"": [1149, 429, 1161, 439], ""area"": 52}]",,,,,,,,,
10,1,5,200.7,97.02,1115.0,539.0,"[197.46, 94.32, 203.94, 99.72]",no,no,yes,yes,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH10-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1097, 524, 1133, 554], ""area"": 250}]",,,,,,,,,
10,1,6,214.83,98.64,1193.5,548.0,"[208.26, 96.84, 221.4, 100.44]",no,no,yes,yes,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH10-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1157, 538, 1230, 558], ""area"": 629}]",,,,,,,,,
10,1,7,205.83,523.35,1143.5,2907.5,"[204.66, 521.46, 207.0, 525.24]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH10-P001-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [204.87860107421875, 521.7041015625, 206.40609741210938, 525.0166015625]}, {""bbox_px"": [1137, 2897, 1149, 2918], ""area"": 142}, {""bbox_px"": [1137, 2897, 1150, 2918], ""area"": 162}]",,,,,,,,,
10,1,8,171.0,523.44,950.0,2908.0,"[169.92, 521.82, 172.08, 525.06]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH10-P001-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [170.0186004638672, 522.0455932617188, 171.54620361328125, 524.7611694335938]}, {""bbox_px"": [944, 2899, 956, 2917], ""area"": 120}, {""bbox_px"": [944, 2899, 956, 2917], ""area"": 122}]",,,,,,,,,
10,1,9,240.84,523.44,1338.0,2908.0,"[239.76, 521.46, 241.92, 525.42]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH10-P001-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [239.8459014892578, 521.78564453125, 241.37350463867188, 525.0982666015625]}, {""bbox_px"": [1332, 2897, 1344, 2919], ""area"": 144}, {""bbox_px"": [1332, 2897, 1344, 2919], ""area"": 149}]",,,,,,,,,
10,1,10,266.4,523.8,1480.0,2910.0,"[265.32, 522.0, 267.48, 525.6]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH10-P001-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [265.4560852050781, 522.2202758789062, 266.9833984375, 525.3502807617188]}, {""bbox_px"": [1474, 2900, 1486, 2920], ""area"": 118}, {""bbox_px"": [1474, 2900, 1486, 2920], ""area"": 156}]",,,,,,,,,
10,2,1,-29.099,33.062,-161.7,183.7,"[-36.332, 29.496, -21.866, 36.627]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH10-P002-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-36.33190155029297, 29.495849609375, -21.8656005859375, 36.62725830078125], ""single_stroke"": true}]",,,,,,,,,
10,2,2,-46.965,38.318,-260.9,212.9,"[-54.198, 34.752, -39.731, 41.883]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH10-P002-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-54.197898864746094, 34.75189208984375, -39.73149871826172, 41.88330078125], ""single_stroke"": true}]",,,,,,,,,
10,2,3,207.99,65.97,1155.5,366.5,"[206.64, 63.54, 209.34, 68.4]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,HEADING_OR_INVOCATION,CH10-P002-HEADING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [206.8480987548828, 63.91107177734375, 208.8166961669922, 68.0838623046875]}, {""bbox_px"": [1148, 354, 1163, 380], ""area"": 199}, {""bbox_px"": [1148, 353, 1163, 380], ""area"": 206}]",,,,,,,,,
10,2,4,196.47,89.91,1091.5,499.5,"[195.12, 87.48, 197.82, 92.34]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,HEADING_OR_INVOCATION,CH10-P002-HEADING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [195.3251953125, 87.84197998046875, 197.2938995361328, 92.01486206054688]}, {""bbox_px"": [1084, 486, 1099, 513], ""area"": 200}, {""bbox_px"": [1084, 486, 1099, 513], ""area"": 206}]",,,,,,,,,
10,2,5,221.76,89.91,1232.0,499.5,"[220.5, 87.48, 223.02, 92.34]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,HEADING_OR_INVOCATION,CH10-P002-HEADING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [220.61480712890625, 87.83316040039062, 222.58349609375, 92.00607299804688]}, {""bbox_px"": [1225, 486, 1239, 513], ""area"": 154}, {""bbox_px"": [1225, 486, 1239, 513], ""area"": 157}]",,,,,,,,,
10,2,6,221.31,115.74,1229.5,643.0,"[219.96, 113.4, 222.66, 118.08]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,HEADING_OR_INVOCATION,CH10-P002-HEADING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [220.16580200195312, 113.68768310546875, 222.13450622558594, 117.86056518554688]}, {""bbox_px"": [1222, 630, 1237, 656], ""area"": 199}, {""bbox_px"": [1222, 630, 1237, 656], ""area"": 202}]",,,,,,,,,
10,2,7,298.44,181.8,1658.0,1010.0,"[297.18, 179.46, 299.7, 184.14]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_402,1.0,3,हितकाम्यया॥,म्य,म,म् + म्य,,,,"[{""bbox"": [297.28369140625, 179.76156616210938, 299.2524108886719, 183.93447875976562]}, {""bbox_px"": [1651, 997, 1665, 1023], ""area"": 153}, {""bbox_px"": [1651, 997, 1665, 1023], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,म्म्य,no,,,,,no
10,2,8,301.23,258.21,1673.5,1434.5,"[299.88, 255.78, 302.58, 260.64]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_404,3.0,1,लोकमहेश्वरम्।,श्व,श,श् + श्व,,,,"[{""bbox"": [300.069091796875, 256.0965881347656, 302.0376892089844, 260.26947021484375]}, {""bbox_px"": [1666, 1421, 1681, 1447], ""area"": 199}, {""bbox_px"": [1666, 1421, 1681, 1448], ""area"": 206}]",SAME_FIRST_CONSONANT,0.9,श्श्व,no,,,,,no
10,2,9,302.76,278.64,1682.0,1548.0,"[301.5, 276.3, 304.02, 280.98]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_404,3.0,2,प्रमुच्यते॥,च्य,च,च् + च्य,,,,"[{""bbox"": [301.5765075683594, 276.5752868652344, 303.5451965332031, 280.7480773925781]}, {""bbox_px"": [1675, 1535, 1689, 1561], ""area"": 154}, {""bbox_px"": [1675, 1535, 1689, 1561], ""area"": 178}]",SAME_FIRST_CONSONANT,0.9,च्च्य,no,,,,,no
10,2,10,383.58,297.54,2131.0,1653.0,"[382.5, 294.3, 384.66, 300.78]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH10-P002-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [2125, 1635, 2137, 1671], ""area"": 184}, {""bbox_px"": [2125, 1635, 2137, 1671], ""area"": 190}]",,,,,,,,,
